 ID,Company,Product,Issue,State,Submitted via,Date received,Date resolved,Timely response?,Consumer disputed?,state name,Date received.1,Date resolved.1,Resolution time(in days),Year,QTR (US FLY),Consumer disputed
1251598,Bank of America,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",UT,Web,02/23/2015,02/23/2015,Yes,No,Utah,2/23/2015,2/23/2015,0,2015,Q1,0
1173927,"Navient Solutions, Inc.",Empréstimo Estudantil,Não consigo pagar meu empréstimo,GA,Web,12/29/2014,12/29/2014,Yes,Yes,Georgia,12/29/2014,12/29/2014,0,2014,Q4,1
1850880,TD Bank US Holding Company,Conta Bancária ou Serviço Bancário,Uso de cartão de débito ou caixa eletrônico,NY,Web,03/25/2016,03/25/2016,Yes,Yes,New York,3/25/2016,3/25/2016,0,2016,Q1,1
1475810,"Smith Law Firm, P.C.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",MT,Web,07/20/2015,07/20/2015,Yes,Yes,Montana,7/20/2015,7/20/2015,0,2015,Q3,1
388454,Synchrony Financial,Cartão de Crédito,Práticas de cobrança,NE,Email,04/22/2013,04/23/2013,Yes,No,Nebraska,4/22/2013,4/23/2013,1,2013,Q2,0
869776,U.S. Bancorp,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",CA,Web,05/28/2014,05/28/2014,Yes,Yes,California,5/28/2014,5/28/2014,0,2014,Q2,1
913206,Wells Fargo & Company,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",CA,Web,06/26/2014,06/26/2014,Yes,No,California,6/26/2014,6/26/2014,0,2014,Q2,0
861940,JPMorgan Chase & Co.,Empréstimo Estudantil,Não consigo pagar meu empréstimo,OH,Web,05/21/2014,05/21/2014,Yes,No,Ohio,5/21/2014,5/21/2014,0,2014,Q2,0
1588208,Ally Financial Inc.,Empréstimo Pessoal,Contratação de empréstimo ou leasing,TX,Web,1/10/2015,1/10/2015,Yes,No,Texas,10/1/2015,10/1/2015,0,2015,Q4,0
1879660,Wells Fargo & Company,Transferências de Dinheiro,Fraude ou golpe,CA,Web,04/15/2016,04/18/2016,Yes,No,California,4/15/2016,4/18/2016,3,2016,Q2,0
543527,"Smith, Rouchon & Associates, Inc.",Cobrança de Dívidas,Táticas de comunicação,MI,Phone,09/26/2013,09/26/2013,Yes,No,Michigan,9/26/2013,9/26/2013,0,2013,Q3,0
1633230,Integrated Asset Recovery LLC,Cobrança de Dívidas,Tomada ou ameaça de ação ilegal,OH,Web,10/30/2015,11/17/2015,Yes,No,Ohio,10/30/2015,11/17/2015,18,2015,Q4,0
1384934,Capital One,Cartão de Crédito,Disputas de cobrança,CA,Postal mail,05/20/2015,05/26/2015,Yes,No,California,5/20/2015,5/26/2015,6,2015,Q2,0
1362051,JPMorgan Chase & Co.,Cartão de Crédito,Aumento/redução da linha de crédito,FL,Web,5/5/2015,5/5/2015,Yes,Yes,Florida,5/5/2015,5/5/2015,0,2015,Q2,1
1293287,"Navient Solutions, Inc.",Cobrança de Dívidas,Contato inadequado ou compartilhamento de informações,AZ,Web,03/20/2015,03/20/2015,Yes,No,Arizona,3/20/2015,3/20/2015,0,2015,Q1,0
1546461,Toyota Motor Credit Corporation,Empréstimo Pessoal,Contratação de empréstimo ou leasing,TX,Web,1/9/2015,1/9/2015,Yes,No,Texas,9/1/2015,9/1/2015,0,2015,Q3,0
1075827,U.S. Bancorp,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",CA,Web,10/17/2014,10/17/2014,Yes,No,California,10/17/2014,10/17/2014,0,2014,Q4,0
547803,Equifax,Relatório de Crédito,Uso indevido do meu relatório de crédito,NC,Web,09/30/2013,09/30/2013,Yes,No,North Carolina,9/30/2013,9/30/2013,0,2013,Q3,0
235440,Bank of America,Cartão de Crédito,Disputas de cobrança,NY,Web,01/15/2013,01/16/2013,Yes,Yes,New York,1/15/2013,1/16/2013,1,2013,Q1,1
2049074,Synchrony Financial,Cartão de Crédito,Atendimento ao cliente / Relações com o cliente,MO,Web,5/8/2016,5/8/2016,Yes,No,Missouri,8/5/2016,8/5/2016,0,2016,Q3,0
278292,Capital One,Cartão de Crédito,Relatório de crédito,MO,Web,01/30/2013,01/31/2013,Yes,No,Missouri,1/30/2013,1/31/2013,1,2013,Q1,0
772845,Ditech Financial LLC,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",FL,Web,03/21/2014,03/28/2014,Yes,Yes,Florida,3/21/2014,3/28/2014,7,2014,Q1,1
683433,Regions Financial Corporation,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",GA,Email,01/24/2014,4/2/2014,Yes,No,Georgia,1/24/2014,2/4/2014,11,2014,Q1,0
1219440,Wells Fargo & Company,Empréstimo Pessoal,Gerenciamento do empréstimo ou leasing,CA,Web,01/31/2015,3/2/2015,Yes,No,California,1/31/2015,2/3/2015,3,2015,Q1,0
1575831,Experian,Relatório de Crédito,Investigação da empresa de relatório de crédito,NY,Web,09/23/2015,09/23/2015,Yes,No,New York,9/23/2015,9/23/2015,0,2015,Q3,0
1263224,Nationstar Mortgage,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",CA,Web,2/3/2015,2/3/2015,Yes,Yes,California,3/2/2015,3/2/2015,0,2015,Q1,1
1555616,M&T Bank Corporation,Conta Bancária ou Serviço Bancário,Uso de cartão de débito ou caixa eletrônico,MD,Web,8/9/2015,8/9/2015,Yes,No,Maryland,9/8/2015,9/8/2015,0,2015,Q3,0
1239969,Movement Mortgage,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",CA,Postal mail,02/13/2015,02/20/2015,Yes,Yes,California,2/13/2015,2/20/2015,7,2015,Q1,1
1535128,"NCC Business Services, Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",TX,Phone,08/25/2015,08/28/2015,Yes,No,Texas,8/25/2015,8/28/2015,3,2015,Q3,0
1384193,TMX Finance LLC,Empréstimo Pessoal,Cobranças ou juros inesperados,TN,Web,05/20/2015,05/27/2015,Yes,Yes,Tennessee,5/20/2015,5/27/2015,7,2015,Q2,1
1533030,Blackhawk Network Holdings Inc.,Cartão Pré-Pago,"Gerenciamento, abertura ou fechamento de conta",CA,Web,08/24/2015,08/24/2015,Yes,No,California,8/24/2015,8/24/2015,0,2015,Q3,0
870976,"Navient Solutions, Inc.",Empréstimo Estudantil,Não consigo pagar meu empréstimo,PA,Web,05/28/2014,05/28/2014,Yes,No,Pennsylvania,5/28/2014,5/28/2014,0,2014,Q2,0
1507148,Citibank,Cartão de Crédito,Disputas de cobrança,GA,Phone,6/8/2015,6/8/2015,Yes,No,Georgia,8/6/2015,8/6/2015,0,2015,Q3,0
1028097,KeyCorp,Conta Bancária ou Serviço Bancário,Depósitos e saques,NY,Email,09/15/2014,09/19/2014,Yes,No,New York,9/15/2014,9/19/2014,4,2014,Q3,0
707100,Equifax,Relatório de Crédito,Investigação da empresa de relatório de crédito,SC,Web,10/2/2014,10/2/2014,Yes,No,South Carolina,2/10/2014,2/10/2014,0,2014,Q1,0
1438713,Wells Fargo & Company,Cartão de Crédito,Disputas de cobrança,GA,Web,06/25/2015,06/25/2015,Yes,No,Georgia,6/25/2015,6/25/2015,0,2015,Q2,0
788323,TD Bank US Holding Company,Cobrança de Dívidas,Táticas de comunicação,CA,Web,1/4/2014,4/4/2014,Yes,No,California,4/1/2014,4/4/2014,3,2014,Q2,0
1393920,"Portfolio Recovery Associates, Inc.",Cobrança de Dívidas,Táticas de comunicação,FL,Web,05/27/2015,05/27/2015,Yes,Yes,Florida,5/27/2015,5/27/2015,0,2015,Q2,1
518708,"The Affiliated Group, Inc",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",NY,Web,7/9/2013,09/13/2013,Yes,Yes,New York,9/7/2013,9/13/2013,6,2013,Q3,1
1883187,AES/PHEAA,Empréstimo Estudantil,Lidando com meu credor ou agente,CA,Web,04/16/2016,04/16/2016,Yes,No,California,4/16/2016,4/16/2016,0,2016,Q2,0
1739688,JPMorgan Chase & Co.,Cartão de Crédito,Roubo de identidade / Fraude / Desfalque,VA,Web,01/14/2016,01/14/2016,Yes,Yes,Virginia,1/14/2016,1/14/2016,0,2016,Q1,1
692999,HSBC North America Holdings Inc.,Cobrança de Dívidas,Tomada ou ameaça de ação ilegal,NH,Web,01/30/2014,4/2/2014,Yes,No,New Hampshire,1/30/2014,2/4/2014,5,2014,Q1,0
1543764,"Seterus, Inc.",Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",IN,Web,08/28/2015,08/28/2015,Yes,No,Indiana,8/28/2015,8/28/2015,0,2015,Q3,0
1140558,AES/PHEAA,Empréstimo Estudantil,Não consigo pagar meu empréstimo,CA,Web,3/12/2014,3/12/2014,Yes,No,California,12/3/2014,12/3/2014,0,2014,Q4,0
1069185,Solidus Group LLC.,Cobrança de Dívidas,Táticas de comunicação,LA,Web,10/14/2014,10/21/2014,Yes,Yes,Louisiana,10/14/2014,10/21/2014,7,2014,Q4,1
2069840,JPMorgan Chase & Co.,Cartão de Crédito,Privacidade,CA,Web,08/18/2016,08/18/2016,Yes,Yes,California,8/18/2016,8/18/2016,0,2016,Q3,1
2083502,Wells Fargo & Company,Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",HI,Web,08/26/2016,08/26/2016,Yes,Yes,Hawaii,8/26/2016,8/26/2016,0,2016,Q3,1
1530902,Ocwen,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",GA,Phone,08/21/2015,08/23/2015,Yes,No,Georgia,8/21/2015,8/23/2015,2,2015,Q3,0
2072772,"NetSpend Corporation,  a TSYS Company",Cartão Pré-Pago,Fraude ou golpe,TX,Web,08/19/2016,08/24/2016,Yes,No,Texas,8/19/2016,8/24/2016,5,2016,Q3,0
1272083,"TransUnion Intermediate Holdings, Inc.",Relatório de Crédito,Investigação da empresa de relatório de crédito,NJ,Web,6/3/2015,6/3/2015,Yes,No,New Jersey,3/6/2015,3/6/2015,0,2015,Q1,0
2080243,Amex,Cartão de Crédito,Recompensas,CA,Web,08/25/2016,08/25/2016,Yes,No,California,8/25/2016,8/25/2016,0,2016,Q3,0
1765729,Equifax,Relatório de Crédito,Investigação da empresa de relatório de crédito,NY,Web,01/31/2016,01/31/2016,Yes,No,New York,1/31/2016,1/31/2016,0,2016,Q1,0
1337023,Ditech Financial LLC,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",,Phone,04/20/2015,04/20/2015,Yes,No,,4/20/2015,4/20/2015,0,2015,Q2,0
734091,Bank of America,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",CA,Postal mail,02/26/2014,02/27/2014,Yes,No,California,2/26/2014,2/27/2014,1,2014,Q1,0
1886695,"Navient Solutions, Inc.",Empréstimo Estudantil,Lidando com meu credor ou agente,OH,Web,04/19/2016,04/19/2016,Yes,No,Ohio,4/19/2016,4/19/2016,0,2016,Q2,0
1287152,Citibank,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",CA,Web,03/17/2015,03/17/2015,Yes,No,California,3/17/2015,3/17/2015,0,2015,Q1,0
1514102,Equifax,Relatório de Crédito,Investigação da empresa de relatório de crédito,NJ,Web,11/8/2015,11/8/2015,Yes,Yes,New Jersey,8/11/2015,8/11/2015,0,2015,Q3,1
2161227,KeyCorp,Conta Bancária ou Serviço Bancário,Uso de cartão de débito ou caixa eletrônico,OH,Web,10/14/2016,10/14/2016,Yes,Yes,Ohio,10/14/2016,10/14/2016,0,2016,Q4,1
1255130,"Pressler & Pressler, LLP",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",PA,Web,02/23/2015,02/23/2015,Yes,No,Pennsylvania,2/23/2015,2/23/2015,0,2015,Q1,0
466405,Ocwen,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",PA,Email,07/25/2013,07/29/2013,Yes,No,Pennsylvania,7/25/2013,7/29/2013,4,2013,Q3,0
1644987,"PayPal Holdings, Inc.",Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",NJ,Web,7/11/2015,7/11/2015,Yes,Yes,New Jersey,11/7/2015,11/7/2015,0,2015,Q4,1
864247,Nationstar Mortgage,Cobrança de Dívidas,Declarações ou representações falsas,MI,Web,05/22/2014,05/22/2014,Yes,Yes,Michigan,5/22/2014,5/22/2014,0,2014,Q2,1
1150824,"Eastern Account Systems of Connecticut, Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",KY,Web,10/12/2014,10/12/2014,Yes,No,Kentucky,12/10/2014,12/10/2014,0,2014,Q4,0
1428330,Equifax,Relatório de Crédito,Uso indevido do meu relatório de crédito,CA,Web,06/18/2015,06/18/2015,Yes,No,California,6/18/2015,6/18/2015,0,2015,Q2,0
1863528,"Asset Recovery Solutions, LLC",Cobrança de Dívidas,Táticas de comunicação,CO,Web,5/4/2016,6/4/2016,Yes,No,Colorado,4/5/2016,4/6/2016,1,2016,Q2,0
942682,BMO Harris,Cartão de Crédito,Roubo de identidade / Fraude / Desfalque,AZ,Web,07/17/2014,07/17/2014,Yes,Yes,Arizona,7/17/2014,7/17/2014,0,2014,Q3,1
1219410,JPMorgan Chase & Co.,Cartão de Crédito,Processo de quitação,TX,Web,01/31/2015,01/31/2015,Yes,No,Texas,1/31/2015,1/31/2015,0,2015,Q1,0
541400,"Westlake Services, LLC",Empréstimo Pessoal,Gerenciamento do empréstimo ou leasing,OH,Web,09/25/2013,09/25/2013,Yes,No,Ohio,9/25/2013,9/25/2013,0,2013,Q3,0
1779342,"VW Credit, Inc",Empréstimo Pessoal,Contratação de empréstimo ou leasing,MD,Web,9/2/2016,9/2/2016,Yes,No,Maryland,2/9/2016,2/9/2016,0,2016,Q1,0
854474,Equifax,Relatório de Crédito,Investigação da empresa de relatório de crédito,CO,Web,05/15/2014,05/19/2014,Yes,Yes,Colorado,5/15/2014,5/19/2014,4,2014,Q2,1
851332,"Navient Solutions, Inc.",Empréstimo Estudantil,Não consigo pagar meu empréstimo,OH,Web,05/14/2014,05/14/2014,Yes,No,Ohio,5/14/2014,5/14/2014,0,2014,Q2,0
1926268,Bank of America,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",AZ,Email,05/16/2016,05/19/2016,Yes,No,Arizona,5/16/2016,5/19/2016,3,2016,Q2,0
490238,Citibank,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",CA,Email,08/15/2013,08/19/2013,Yes,No,California,8/15/2013,8/19/2013,4,2013,Q3,0
870220,"R.M. Galicia, Inc.",Cobrança de Dívidas,Declarações ou representações falsas,CA,Web,05/28/2014,05/28/2014,Yes,No,California,5/28/2014,5/28/2014,0,2014,Q2,0
1849718,"Seterus, Inc.",Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",NY,Web,03/26/2016,03/26/2016,Yes,Yes,New York,3/26/2016,3/26/2016,0,2016,Q1,1
1846054,Ocwen,Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",FL,Email,03/23/2016,03/25/2016,Yes,No,Florida,3/23/2016,3/25/2016,2,2016,Q1,0
1538580,Wells Fargo & Company,Empréstimo Pessoal,Busca por linha de crédito,CA,Email,08/26/2015,11/9/2015,No,No,California,8/26/2015,9/11/2015,16,2015,Q3,0
1480996,Citibank,Conta Bancária ou Serviço Bancário,Problemas causados por fundos insuficientes,CA,Web,07/22/2015,07/22/2015,Yes,No,California,7/22/2015,7/22/2015,0,2015,Q3,0
812715,JPMorgan Chase & Co.,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",NC,Web,04/17/2014,04/21/2014,Yes,No,North Carolina,4/17/2014,4/21/2014,4,2014,Q2,0
1488607,USAA Savings,Empréstimo Imobiliário,Decisão de crédito / Subscrição,TX,Web,07/27/2015,07/27/2015,Yes,No,Texas,7/27/2015,7/27/2015,0,2015,Q3,0
239922,Santander Consumer USA Holdings Inc,Empréstimo Pessoal,Gerenciamento do empréstimo ou leasing,MD,Web,01/17/2013,01/18/2013,Yes,No,Maryland,1/17/2013,1/18/2013,1,2013,Q1,0
1322399,Nationstar Mortgage,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",CA,Web,9/4/2015,9/4/2015,Yes,Yes,California,4/9/2015,4/9/2015,0,2015,Q2,1
799585,EverBank,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",MD,Web,8/4/2014,8/4/2014,Yes,No,Maryland,4/8/2014,4/8/2014,0,2014,Q2,0
820530,Encore Capital Group,Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",TX,Web,04/27/2014,04/27/2014,Yes,No,Texas,4/27/2014,4/27/2014,0,2014,Q2,0
1625273,Equifax,Relatório de Crédito,Incapaz de obter relatório de crédito/score,VA,Web,10/26/2015,10/26/2015,Yes,No,Virginia,10/26/2015,10/26/2015,0,2015,Q4,0
1683031,"Portfolio Recovery Associates, Inc.",Cobrança de Dívidas,Contato inadequado ou compartilhamento de informações,CA,Web,4/12/2015,4/12/2015,Yes,No,California,12/4/2015,12/4/2015,0,2015,Q4,0
1882036,Phoenix Financial Services LLC,Cobrança de Dívidas,Táticas de comunicação,NH,Phone,04/15/2016,04/15/2016,Yes,No,New Hampshire,4/15/2016,4/15/2016,0,2016,Q2,0
1651195,Citibank,Cartão de Crédito,Roubo de identidade / Fraude / Desfalque,GA,Web,12/11/2015,12/11/2015,Yes,No,Georgia,11/12/2015,11/12/2015,0,2015,Q4,0
809952,Santander Consumer USA Holdings Inc,Cobrança de Dívidas,Tomada ou ameaça de ação ilegal,FL,Web,04/15/2014,04/18/2014,Yes,Yes,Florida,4/15/2014,4/18/2014,3,2014,Q2,1
1881053,Ditech Financial LLC,Empréstimo Pessoal,Gerenciamento do empréstimo ou leasing,FL,Web,04/15/2016,04/15/2016,Yes,No,Florida,4/15/2016,4/15/2016,0,2016,Q2,0
673020,"Navient Solutions, Inc.",Cobrança de Dívidas,Tomada ou ameaça de ação ilegal,NC,Web,01/16/2014,01/16/2014,Yes,No,North Carolina,1/16/2014,1/16/2014,0,2014,Q1,0
653695,"Navient Solutions, Inc.",Empréstimo Estudantil,Não consigo pagar meu empréstimo,NC,Web,2/1/2014,2/1/2014,Yes,No,North Carolina,1/2/2014,1/2/2014,0,2014,Q1,0
1583608,TD Bank US Holding Company,Cartão de Crédito,Roubo de identidade / Fraude / Desfalque,TX,Web,09/28/2015,09/28/2015,Yes,Yes,Texas,9/28/2015,9/28/2015,0,2015,Q3,1
527015,Citibank,Cobrança de Dívidas,Táticas de comunicação,MD,Web,09/13/2013,09/16/2013,Yes,Yes,Maryland,9/13/2013,9/16/2013,3,2013,Q3,1
1134569,Equifax,Relatório de Crédito,Incapaz de obter relatório de crédito/score,IL,Web,11/27/2014,11/27/2014,Yes,Yes,Illinois,11/27/2014,11/27/2014,0,2014,Q4,1
896950,BMO Harris,Conta Bancária ou Serviço Bancário,Problemas causados por fundos insuficientes,IL,Web,06/16/2014,06/16/2014,Yes,No,Illinois,6/16/2014,6/16/2014,0,2014,Q2,0
1236889,Encore Capital Group,Cobrança de Dívidas,Declarações ou representações falsas,CA,Web,12/2/2015,12/2/2015,Yes,No,California,2/12/2015,2/12/2015,0,2015,Q1,0
1693070,TD Bank US Holding Company,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",FL,Web,11/12/2015,11/12/2015,Yes,No,Florida,12/11/2015,12/11/2015,0,2015,Q4,0
2116775,Wells Fargo & Company,Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",RI,Web,09/16/2016,09/16/2016,Yes,Yes,Rhode Island,9/16/2016,9/16/2016,0,2016,Q3,1
252372,Wells Fargo & Company,Cartão de Crédito,Multa por atraso,IL,Email,01/24/2013,01/25/2013,Yes,No,Illinois,1/24/2013,1/25/2013,1,2013,Q1,0
1737706,Bank of America,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",CA,Email,12/1/2016,12/1/2016,Yes,No,California,1/12/2016,1/12/2016,0,2016,Q1,0
2028718,"New Century Financial Services, Inc.",Cobrança de Dívidas,Táticas de comunicação,NJ,Web,07/25/2016,07/27/2016,Yes,No,New Jersey,7/25/2016,7/27/2016,2,2016,Q3,0
1097797,Bank of America,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",IL,Web,3/11/2014,3/11/2014,Yes,No,Illinois,11/3/2014,11/3/2014,0,2014,Q4,0
319589,U.S. Bancorp,Conta Bancária ou Serviço Bancário,Problemas causados por fundos insuficientes,WA,Web,02/16/2013,02/19/2013,Yes,No,Washington,2/16/2013,2/19/2013,3,2013,Q1,0
1180549,JPMorgan Chase & Co.,Conta Bancária ou Serviço Bancário,Depósitos e saques,AZ,Email,5/1/2015,5/1/2015,Yes,No,Arizona,1/5/2015,1/5/2015,0,2015,Q1,0
1907303,KeyCorp,Conta Bancária ou Serviço Bancário,Depósitos e saques,NY,Web,3/5/2016,3/5/2016,Yes,No,New York,5/3/2016,5/3/2016,0,2016,Q2,0
857418,Encore Capital Group,Cobrança de Dívidas,Táticas de comunicação,NJ,Web,05/18/2014,6/6/2014,Yes,No,New Jersey,5/18/2014,6/6/2014,19,2014,Q2,0
600484,"Dynamic Recovery Solutions, LLC",Cobrança de Dívidas,Declarações ou representações falsas,NY,Phone,11/15/2013,11/19/2013,Yes,No,New York,11/15/2013,11/19/2013,4,2013,Q4,0
465397,"Citizens Financial Group, Inc.",Conta Bancária ou Serviço Bancário,Problemas causados por fundos insuficientes,RI,Web,07/24/2013,07/30/2013,Yes,No,Rhode Island,7/24/2013,7/30/2013,6,2013,Q3,0
592868,Citibank,Cobrança de Dívidas,Táticas de comunicação,TX,Web,11/11/2013,12/11/2013,Yes,No,Texas,11/11/2013,11/12/2013,1,2013,Q4,0
966226,Santander Consumer USA Holdings Inc,Empréstimo Pessoal,Problemas ao não conseguir pagar,MS,Web,3/8/2014,3/8/2014,Yes,Yes,Mississippi,8/3/2014,8/3/2014,0,2014,Q3,1
2029863,Amex,Conta Bancária ou Serviço Bancário,"Fazendo/recebendo pagamentos, enviando dinheiro",NY,Web,07/26/2016,07/26/2016,Yes,No,New York,7/26/2016,7/26/2016,0,2016,Q3,0
631480,"Blatt, Hasenmiller, Leibsker & Moore, LLC",Cobrança de Dívidas,Contato inadequado ou compartilhamento de informações,NV,Web,12/12/2013,12/12/2013,Yes,No,Nevada,12/12/2013,12/12/2013,0,2013,Q4,0
1708070,Fifth Third Financial Corporation,Conta Bancária ou Serviço Bancário,Depósitos e saques,,Phone,12/18/2015,12/18/2015,Yes,Yes,,12/18/2015,12/18/2015,0,2015,Q4,1
946256,Synchrony Financial,Cartão de Crédito,Roubo de identidade / Fraude / Desfalque,TX,Web,07/21/2014,07/24/2014,Yes,No,Texas,7/21/2014,7/24/2014,3,2014,Q3,0
1785389,"VW Credit, Inc",Empréstimo Pessoal,Contratação de empréstimo ou leasing,IL,Web,12/2/2016,12/2/2016,Yes,Yes,Illinois,2/12/2016,2/12/2016,0,2016,Q1,1
744278,Citibank,Cartão de Crédito,Determinação de crédito,TX,Web,5/3/2014,5/3/2014,Yes,No,Texas,3/5/2014,3/5/2014,0,2014,Q1,0
2059825,Equifax,Relatório de Crédito,Investigação da empresa de relatório de crédito,TX,Web,11/8/2016,11/8/2016,Yes,Yes,Texas,8/11/2016,8/11/2016,0,2016,Q3,1
1255645,Equifax,Relatório de Crédito,Incapaz de obter relatório de crédito/score,VA,Web,02/25/2015,02/25/2015,Yes,No,Virginia,2/25/2015,2/25/2015,0,2015,Q1,0
1600042,Citibank,Cartão de Crédito,Disputas de cobrança,MO,Web,8/10/2015,8/10/2015,Yes,No,Missouri,10/8/2015,10/8/2015,0,2015,Q4,0
1568538,Encore Capital Group,Cobrança de Dívidas,Táticas de comunicação,OH,Web,09/17/2015,09/23/2015,Yes,No,Ohio,9/17/2015,9/23/2015,6,2015,Q3,0
1837593,Amex,Cartão de Crédito,Determinação de crédito,PR,Email,03/17/2016,03/21/2016,Yes,No,,3/17/2016,3/21/2016,4,2016,Q1,0
1744402,Arbor Residential Mortgage LLC,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",GA,Web,01/16/2016,01/19/2016,Yes,No,Georgia,1/16/2016,1/19/2016,3,2016,Q1,0
837023,Experian,Relatório de Crédito,Incapaz de obter relatório de crédito/score,MA,Web,4/5/2014,4/5/2014,Yes,No,Massachusetts,5/4/2014,5/4/2014,0,2014,Q2,0
1124145,"LTD Financial Services, L.P.",Cobrança de Dívidas,Contato inadequado ou compartilhamento de informações,CA,Web,11/20/2014,11/26/2014,Yes,No,California,11/20/2014,11/26/2014,6,2014,Q4,0
